"","stockid","year","catch","rfmo","tax_grp"
"1","ALBAIO",1950,8.15,"IOTC","tuna"
"2","ALBAIO",1951,18.4,"IOTC","tuna"
"3","ALBAIO",1952,80,"IOTC","tuna"
"4","ALBAIO",1953,1110,"IOTC","tuna"
"5","ALBAIO",1954,2850,"IOTC","tuna"
"6","ALBAIO",1955,3360,"IOTC","tuna"
"7","ALBAIO",1956,5630,"IOTC","tuna"
"8","ALBAIO",1957,5340,"IOTC","tuna"
"9","ALBAIO",1958,7300,"IOTC","tuna"
"10","ALBAIO",1959,11700,"IOTC","tuna"
"11","ALBAIO",1960,12100,"IOTC","tuna"
"12","ALBAIO",1961,16600,"IOTC","tuna"
"13","ALBAIO",1962,19000,"IOTC","tuna"
"14","ALBAIO",1963,14200,"IOTC","tuna"
"15","ALBAIO",1964,19400,"IOTC","tuna"
"16","ALBAIO",1965,13000,"IOTC","tuna"
"17","ALBAIO",1966,15500,"IOTC","tuna"
"18","ALBAIO",1967,21900,"IOTC","tuna"
"19","ALBAIO",1968,18300,"IOTC","tuna"
"20","ALBAIO",1969,20300,"IOTC","tuna"
"21","ALBAIO",1970,13400,"IOTC","tuna"
"22","ALBAIO",1971,12500,"IOTC","tuna"
"23","ALBAIO",1972,12000,"IOTC","tuna"
"24","ALBAIO",1973,22800,"IOTC","tuna"
"25","ALBAIO",1974,29500,"IOTC","tuna"
"26","ALBAIO",1975,11000,"IOTC","tuna"
"27","ALBAIO",1976,15000,"IOTC","tuna"
"28","ALBAIO",1977,11900,"IOTC","tuna"
"29","ALBAIO",1978,18100,"IOTC","tuna"
"30","ALBAIO",1979,18100,"IOTC","tuna"
"31","ALBAIO",1980,14000,"IOTC","tuna"
"32","ALBAIO",1981,15100,"IOTC","tuna"
"33","ALBAIO",1982,25300,"IOTC","tuna"
"34","ALBAIO",1983,20300,"IOTC","tuna"
"35","ALBAIO",1984,17800,"IOTC","tuna"
"36","ALBAIO",1985,11500,"IOTC","tuna"
"37","ALBAIO",1986,33900,"IOTC","tuna"
"38","ALBAIO",1987,31900,"IOTC","tuna"
"39","ALBAIO",1988,30500,"IOTC","tuna"
"40","ALBAIO",1989,22000,"IOTC","tuna"
"41","ALBAIO",1990,36000,"IOTC","tuna"
"42","ALBAIO",1991,30300,"IOTC","tuna"
"43","ALBAIO",1992,23000,"IOTC","tuna"
"44","ALBAIO",1993,20600,"IOTC","tuna"
"45","ALBAIO",1994,26500,"IOTC","tuna"
"46","ALBAIO",1995,25000,"IOTC","tuna"
"47","ALBAIO",1996,32300,"IOTC","tuna"
"48","ALBAIO",1997,29800,"IOTC","tuna"
"49","ALBAIO",1998,40600,"IOTC","tuna"
"50","ALBAIO",1999,40300,"IOTC","tuna"
"51","ALBAIO",2000,40200,"IOTC","tuna"
"52","ALBAIO",2001,46100,"IOTC","tuna"
"53","ALBAIO",2002,37000,"IOTC","tuna"
"54","ALBAIO",2003,28700,"IOTC","tuna"
"55","ALBAIO",2004,29800,"IOTC","tuna"
"56","ALBAIO",2005,29200,"IOTC","tuna"
"57","ALBAIO",2006,29700,"IOTC","tuna"
"58","ALBAIO",2007,38500,"IOTC","tuna"
"59","ALBAIO",2008,35800,"IOTC","tuna"
"60","ALBAIO",2009,38100,"IOTC","tuna"
"61","ALBAIO",2010,43900,"IOTC","tuna"
"62","ALBAIO",2011,33600,"IOTC","tuna"
"63","ALBAIO",2012,33400,"IOTC","tuna"
"64","ALBAIO",2013,32600,"IOTC","tuna"
"65","ALBAIO",2014,39400,"IOTC","tuna"
"66","ALBAIO",2015,34200,"IOTC","tuna"
"67","ALBAIO",2016,36000,"IOTC","tuna"
"68","ALBAIO",2017,38900,"IOTC","tuna"
"69","ALBAIO",2018,41400,"IOTC","tuna"
"70","ALBAIO",2019,39876,"IOTC","tuna"
"71","ALBAIO",2020,38082,"IOTC","tuna"
"72","ALBAMED",1950,0,"ICCAT","tuna"
"73","ALBAMED",1951,0,"ICCAT","tuna"
"74","ALBAMED",1952,0,"ICCAT","tuna"
"75","ALBAMED",1953,0,"ICCAT","tuna"
"76","ALBAMED",1954,0,"ICCAT","tuna"
"77","ALBAMED",1955,0,"ICCAT","tuna"
"78","ALBAMED",1956,0,"ICCAT","tuna"
"79","ALBAMED",1957,1700,"ICCAT","tuna"
"80","ALBAMED",1958,2900,"ICCAT","tuna"
"81","ALBAMED",1959,2900,"ICCAT","tuna"
"82","ALBAMED",1960,1300,"ICCAT","tuna"
"83","ALBAMED",1961,1400,"ICCAT","tuna"
"84","ALBAMED",1962,1200,"ICCAT","tuna"
"85","ALBAMED",1963,1600,"ICCAT","tuna"
"86","ALBAMED",1964,1600,"ICCAT","tuna"
"87","ALBAMED",1965,2200,"ICCAT","tuna"
"88","ALBAMED",1966,3000,"ICCAT","tuna"
"89","ALBAMED",1967,2300,"ICCAT","tuna"
"90","ALBAMED",1968,2600,"ICCAT","tuna"
"91","ALBAMED",1969,3400,"ICCAT","tuna"
"92","ALBAMED",1970,500,"ICCAT","tuna"
"93","ALBAMED",1971,500,"ICCAT","tuna"
"94","ALBAMED",1972,701,"ICCAT","tuna"
"95","ALBAMED",1973,500,"ICCAT","tuna"
"96","ALBAMED",1974,500,"ICCAT","tuna"
"97","ALBAMED",1975,500,"ICCAT","tuna"
"98","ALBAMED",1976,561,"ICCAT","tuna"
"99","ALBAMED",1977,613,"ICCAT","tuna"
"100","ALBAMED",1978,590,"ICCAT","tuna"
"101","ALBAMED",1979,833,"ICCAT","tuna"
"102","ALBAMED",1980,500,"ICCAT","tuna"
"103","ALBAMED",1981,1500,"ICCAT","tuna"
"104","ALBAMED",1982,1272,"ICCAT","tuna"
"105","ALBAMED",1983,1235,"ICCAT","tuna"
"106","ALBAMED",1984,3451,"ICCAT","tuna"
"107","ALBAMED",1985,4129,"ICCAT","tuna"
"108","ALBAMED",1986,3712,"ICCAT","tuna"
"109","ALBAMED",1987,3995.565,"ICCAT","tuna"
"110","ALBAMED",1988,4063,"ICCAT","tuna"
"111","ALBAMED",1989,4060,"ICCAT","tuna"
"112","ALBAMED",1990,1896,"ICCAT","tuna"
"113","ALBAMED",1991,2379.09,"ICCAT","tuna"
"114","ALBAMED",1992,2202,"ICCAT","tuna"
"115","ALBAMED",1993,2137.728,"ICCAT","tuna"
"116","ALBAMED",1994,1349,"ICCAT","tuna"
"117","ALBAMED",1995,1587.1,"ICCAT","tuna"
"118","ALBAMED",1996,3150.369,"ICCAT","tuna"
"119","ALBAMED",1997,2540.875,"ICCAT","tuna"
"120","ALBAMED",1998,2697.665,"ICCAT","tuna"
"121","ALBAMED",1999,4856.277,"ICCAT","tuna"
"122","ALBAMED",2000,5576.957,"ICCAT","tuna"
"123","ALBAMED",2001,4870.24,"ICCAT","tuna"
"124","ALBAMED",2002,5607.733,"ICCAT","tuna"
"125","ALBAMED",2003,7898.464,"ICCAT","tuna"
"126","ALBAMED",2004,4874.157,"ICCAT","tuna"
"127","ALBAMED",2005,3529.029,"ICCAT","tuna"
"128","ALBAMED",2006,5964.747,"ICCAT","tuna"
"129","ALBAMED",2007,6519.887,"ICCAT","tuna"
"130","ALBAMED",2008,2969.583,"ICCAT","tuna"
"131","ALBAMED",2009,4023.841,"ICCAT","tuna"
"132","ALBAMED",2010,2123.715,"ICCAT","tuna"
"133","ALBAMED",2011,4627.961,"ICCAT","tuna"
"134","ALBAMED",2012,2046.9,"ICCAT","tuna"
"135","ALBAMED",2013,1503.192,"ICCAT","tuna"
"136","ALBAMED",2014,2400.021,"ICCAT","tuna"
"137","ALBAMED",2015,3554.147,"ICCAT","tuna"
"138","ALBAMED",2016,4319.19,"ICCAT","tuna"
"139","ALBAMED",2017,2780.382,"ICCAT","tuna"
"140","ALBAMED",2018,2862.99,"ICCAT","tuna"
"141","ALBAMED",2019,2484.47,"ICCAT","tuna"
"142","ALBAMED",2020,2674.812,"ICCAT","tuna"
"143","ALBANATL",1950,NA,"ICCAT","tuna"
"144","ALBANATL",1951,34100,"ICCAT","tuna"
"145","ALBANATL",1952,32400,"ICCAT","tuna"
"146","ALBANATL",1953,30100,"ICCAT","tuna"
"147","ALBANATL",1954,40000,"ICCAT","tuna"
"148","ALBANATL",1955,31400,"ICCAT","tuna"
"149","ALBANATL",1956,40900,"ICCAT","tuna"
"150","ALBANATL",1957,42100,"ICCAT","tuna"
"151","ALBANATL",1958,52400,"ICCAT","tuna"
"152","ALBANATL",1959,49900,"ICCAT","tuna"
"153","ALBANATL",1960,52900,"ICCAT","tuna"
"154","ALBANATL",1961,42700,"ICCAT","tuna"
"155","ALBANATL",1962,58800,"ICCAT","tuna"
"156","ALBANATL",1963,60300,"ICCAT","tuna"
"157","ALBANATL",1964,64600,"ICCAT","tuna"
"158","ALBANATL",1965,60700,"ICCAT","tuna"
"159","ALBANATL",1966,47400,"ICCAT","tuna"
"160","ALBANATL",1967,59100,"ICCAT","tuna"
"161","ALBANATL",1968,45200,"ICCAT","tuna"
"162","ALBANATL",1969,46700,"ICCAT","tuna"
"163","ALBANATL",1970,45900,"ICCAT","tuna"
"164","ALBANATL",1971,56800,"ICCAT","tuna"
"165","ALBANATL",1972,48800,"ICCAT","tuna"
"166","ALBANATL",1973,45700,"ICCAT","tuna"
"167","ALBANATL",1974,49600,"ICCAT","tuna"
"168","ALBANATL",1975,41900,"ICCAT","tuna"
"169","ALBANATL",1976,57200,"ICCAT","tuna"
"170","ALBANATL",1977,54000,"ICCAT","tuna"
"171","ALBANATL",1978,50100,"ICCAT","tuna"
"172","ALBANATL",1979,51400,"ICCAT","tuna"
"173","ALBANATL",1980,38700,"ICCAT","tuna"
"174","ALBANATL",1981,34500,"ICCAT","tuna"
"175","ALBANATL",1982,42700,"ICCAT","tuna"
"176","ALBANATL",1983,51500,"ICCAT","tuna"
"177","ALBANATL",1984,41800,"ICCAT","tuna"
"178","ALBANATL",1985,40800,"ICCAT","tuna"
"179","ALBANATL",1986,47600,"ICCAT","tuna"
"180","ALBANATL",1987,38100,"ICCAT","tuna"
"181","ALBANATL",1988,33100,"ICCAT","tuna"
"182","ALBANATL",1989,32100,"ICCAT","tuna"
"183","ALBANATL",1990,36900,"ICCAT","tuna"
"184","ALBANATL",1991,27900,"ICCAT","tuna"
"185","ALBANATL",1992,30900,"ICCAT","tuna"
"186","ALBANATL",1993,38100,"ICCAT","tuna"
"187","ALBANATL",1994,35200,"ICCAT","tuna"
"188","ALBANATL",1995,38400,"ICCAT","tuna"
"189","ALBANATL",1996,28800,"ICCAT","tuna"
"190","ALBANATL",1997,29000,"ICCAT","tuna"
"191","ALBANATL",1998,25700,"ICCAT","tuna"
"192","ALBANATL",1999,34600,"ICCAT","tuna"
"193","ALBANATL",2000,33100,"ICCAT","tuna"
"194","ALBANATL",2001,26300,"ICCAT","tuna"
"195","ALBANATL",2002,22700,"ICCAT","tuna"
"196","ALBANATL",2003,25600,"ICCAT","tuna"
"197","ALBANATL",2004,26000,"ICCAT","tuna"
"198","ALBANATL",2005,35300,"ICCAT","tuna"
"199","ALBANATL",2006,37000,"ICCAT","tuna"
"200","ALBANATL",2007,22000,"ICCAT","tuna"
"201","ALBANATL",2008,20500,"ICCAT","tuna"
"202","ALBANATL",2009,15400,"ICCAT","tuna"
"203","ALBANATL",2010,19500,"ICCAT","tuna"
"204","ALBANATL",2011,20000,"ICCAT","tuna"
"205","ALBANATL",2012,25700,"ICCAT","tuna"
"206","ALBANATL",2013,24600,"ICCAT","tuna"
"207","ALBANATL",2014,26700,"ICCAT","tuna"
"208","ALBANATL",2015,25400,"ICCAT","tuna"
"209","ALBANATL",2016,30100,"ICCAT","tuna"
"210","ALBANPAC",1950,33734,"IATTC","tuna"
"211","ALBANPAC",1951,15739,"IATTC","tuna"
"212","ALBANPAC",1952,94253,"IATTC","tuna"
"213","ALBANPAC",1953,76895,"IATTC","tuna"
"214","ALBANPAC",1954,61500,"IATTC","tuna"
"215","ALBANPAC",1955,54535,"IATTC","tuna"
"216","ALBANPAC",1956,76640,"IATTC","tuna"
"217","ALBANPAC",1957,92353,"IATTC","tuna"
"218","ALBANPAC",1958,55704,"IATTC","tuna"
"219","ALBANPAC",1959,51172,"IATTC","tuna"
"220","ALBANPAC",1960,63359,"IATTC","tuna"
"221","ALBANPAC",1961,52968,"IATTC","tuna"
"222","ALBANPAC",1962,47424,"IATTC","tuna"
"223","ALBANPAC",1963,68940,"IATTC","tuna"
"224","ALBANPAC",1964,62441,"IATTC","tuna"
"225","ALBANPAC",1965,73093,"IATTC","tuna"
"226","ALBANPAC",1966,66172,"IATTC","tuna"
"227","ALBANPAC",1967,83182,"IATTC","tuna"
"228","ALBANPAC",1968,68837,"IATTC","tuna"
"229","ALBANPAC",1969,74242,"IATTC","tuna"
"230","ALBANPAC",1970,68719,"IATTC","tuna"
"231","ALBANPAC",1971,90911,"IATTC","tuna"
"232","ALBANPAC",1972,103185,"IATTC","tuna"
"233","ALBANPAC",1973,107186,"IATTC","tuna"
"234","ALBANPAC",1974,117794,"IATTC","tuna"
"235","ALBANPAC",1975,95572,"IATTC","tuna"
"236","ALBANPAC",1976,127227,"IATTC","tuna"
"237","ALBANPAC",1977,62568,"IATTC","tuna"
"238","ALBANPAC",1978,99518,"IATTC","tuna"
"239","ALBANPAC",1979,70277,"IATTC","tuna"
"240","ALBANPAC",1980,74947,"IATTC","tuna"
"241","ALBANPAC",1981,70901,"IATTC","tuna"
"242","ALBANPAC",1982,72443,"IATTC","tuna"
"243","ALBANPAC",1983,54149,"IATTC","tuna"
"244","ALBANPAC",1984,71586,"IATTC","tuna"
"245","ALBANPAC",1985,58917,"IATTC","tuna"
"246","ALBANPAC",1986,47916,"IATTC","tuna"
"247","ALBANPAC",1987,49186,"IATTC","tuna"
"248","ALBANPAC",1988,44302,"IATTC","tuna"
"249","ALBANPAC",1989,43460,"IATTC","tuna"
"250","ALBANPAC",1990,52613,"IATTC","tuna"
"251","ALBANPAC",1991,26047,"IATTC","tuna"
"252","ALBANPAC",1992,54470,"IATTC","tuna"
"253","ALBANPAC",1993,53945,"IATTC","tuna"
"254","ALBANPAC",1994,72988,"IATTC","tuna"
"255","ALBANPAC",1995,67853,"IATTC","tuna"
"256","ALBANPAC",1996,84016,"IATTC","tuna"
"257","ALBANPAC",1997,103606,"IATTC","tuna"
"258","ALBANPAC",1998,92029,"IATTC","tuna"
"259","ALBANPAC",1999,119066,"IATTC","tuna"
"260","ALBANPAC",2000,81033,"IATTC","tuna"
"261","ALBANPAC",2001,88522,"IATTC","tuna"
"262","ALBANPAC",2002,104070,"IATTC","tuna"
"263","ALBANPAC",2003,90090,"IATTC","tuna"
"264","ALBANPAC",2004,86252,"IATTC","tuna"
"265","ALBANPAC",2005,59008,"IATTC","tuna"
"266","ALBANPAC",2006,61403,"IATTC","tuna"
"267","ALBANPAC",2007,88579,"IATTC","tuna"
"268","ALBANPAC",2008,62698,"IATTC","tuna"
"269","ALBANPAC",2009,77683,"IATTC","tuna"
"270","ALBANPAC",2010,64258,"IATTC","tuna"
"271","ALBANPAC",2011,67988,"IATTC","tuna"
"272","ALBANPAC",2012,83150,"IATTC","tuna"
"273","ALBANPAC",2013,79166,"IATTC","tuna"
"274","ALBANPAC",2014,74060,"IATTC","tuna"
"275","ALBANPAC",2015,64216,"IATTC","tuna"
"276","ALBANPAC",2016,52998,"IATTC","tuna"
"277","ALBANPAC",2017,54082,"IATTC","tuna"
"278","ALBANPAC",2018,49850,"IATTC","tuna"
"279","ALBANPAC",2019,39618,"IATTC","tuna"
"280","ALBANPAC",2020,36226,"IATTC","tuna"
"281","ALBASATL",1950,NA,"ICCAT","tuna"
"282","ALBASATL",1951,0,"ICCAT","tuna"
"283","ALBASATL",1952,0,"ICCAT","tuna"
"284","ALBASATL",1953,0,"ICCAT","tuna"
"285","ALBASATL",1954,0,"ICCAT","tuna"
"286","ALBASATL",1955,0,"ICCAT","tuna"
"287","ALBASATL",1956,21,"ICCAT","tuna"
"288","ALBASATL",1957,725,"ICCAT","tuna"
"289","ALBASATL",1958,1050,"ICCAT","tuna"
"290","ALBASATL",1959,4720,"ICCAT","tuna"
"291","ALBASATL",1960,10500,"ICCAT","tuna"
"292","ALBASATL",1961,10800,"ICCAT","tuna"
"293","ALBASATL",1962,19000,"ICCAT","tuna"
"294","ALBASATL",1963,17400,"ICCAT","tuna"
"295","ALBASATL",1964,26000,"ICCAT","tuna"
"296","ALBASATL",1965,29800,"ICCAT","tuna"
"297","ALBASATL",1966,27300,"ICCAT","tuna"
"298","ALBASATL",1967,15900,"ICCAT","tuna"
"299","ALBASATL",1968,25700,"ICCAT","tuna"
"300","ALBASATL",1969,28500,"ICCAT","tuna"
"301","ALBASATL",1970,23700,"ICCAT","tuna"
"302","ALBASATL",1971,24900,"ICCAT","tuna"
"303","ALBASATL",1972,33200,"ICCAT","tuna"
"304","ALBASATL",1973,28200,"ICCAT","tuna"
"305","ALBASATL",1974,19700,"ICCAT","tuna"
"306","ALBASATL",1975,17600,"ICCAT","tuna"
"307","ALBASATL",1976,19400,"ICCAT","tuna"
"308","ALBASATL",1977,21500,"ICCAT","tuna"
"309","ALBASATL",1978,23100,"ICCAT","tuna"
"310","ALBASATL",1979,22600,"ICCAT","tuna"
"311","ALBASATL",1980,22900,"ICCAT","tuna"
"312","ALBASATL",1981,24000,"ICCAT","tuna"
"313","ALBASATL",1982,29700,"ICCAT","tuna"
"314","ALBASATL",1983,14900,"ICCAT","tuna"
"315","ALBASATL",1984,14600,"ICCAT","tuna"
"316","ALBASATL",1985,31100,"ICCAT","tuna"
"317","ALBASATL",1986,37300,"ICCAT","tuna"
"318","ALBASATL",1987,40600,"ICCAT","tuna"
"319","ALBASATL",1988,30200,"ICCAT","tuna"
"320","ALBASATL",1989,27200,"ICCAT","tuna"
"321","ALBASATL",1990,28700,"ICCAT","tuna"
"322","ALBASATL",1991,26000,"ICCAT","tuna"
"323","ALBASATL",1992,36600,"ICCAT","tuna"
"324","ALBASATL",1993,32800,"ICCAT","tuna"
"325","ALBASATL",1994,35300,"ICCAT","tuna"
"326","ALBASATL",1995,27600,"ICCAT","tuna"
"327","ALBASATL",1996,28400,"ICCAT","tuna"
"328","ALBASATL",1997,28000,"ICCAT","tuna"
"329","ALBASATL",1998,30600,"ICCAT","tuna"
"330","ALBASATL",1999,27700,"ICCAT","tuna"
"331","ALBASATL",2000,31400,"ICCAT","tuna"
"332","ALBASATL",2001,38800,"ICCAT","tuna"
"333","ALBASATL",2002,31700,"ICCAT","tuna"
"334","ALBASATL",2003,28000,"ICCAT","tuna"
"335","ALBASATL",2004,22500,"ICCAT","tuna"
"336","ALBASATL",2005,18900,"ICCAT","tuna"
"337","ALBASATL",2006,24500,"ICCAT","tuna"
"338","ALBASATL",2007,20300,"ICCAT","tuna"
"339","ALBASATL",2008,18900,"ICCAT","tuna"
"340","ALBASATL",2009,22300,"ICCAT","tuna"
"341","ALBASATL",2010,19200,"ICCAT","tuna"
"342","ALBASATL",2011,24100,"ICCAT","tuna"
"343","ALBASATL",2012,25100,"ICCAT","tuna"
"344","ALBASATL",2013,19300,"ICCAT","tuna"
"345","ALBASATL",2014,13700,"ICCAT","tuna"
"346","ALBASATL",2015,15100,"ICCAT","tuna"
"347","ALBASATL",2016,13700,"ICCAT","tuna"
"348","ALBASPAC",1952,154,"WCPFC","tuna"
"349","ALBASPAC",1953,803,"WCPFC","tuna"
"350","ALBASPAC",1954,9578,"WCPFC","tuna"
"351","ALBASPAC",1955,8625,"WCPFC","tuna"
"352","ALBASPAC",1956,7281,"WCPFC","tuna"
"353","ALBASPAC",1957,8757,"WCPFC","tuna"
"354","ALBASPAC",1958,18636,"WCPFC","tuna"
"355","ALBASPAC",1959,17841,"WCPFC","tuna"
